date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
20/12/2009,236.751,105.969,180.867,45.453,55.884,83.246,23.054,2753.3
21/12/2009,232.696,106.08,179.486,48.299,53.21,85.865,20.342,3061.28
22/12/2009,232.484,106.094,179.662,48.581,52.822,86.596,19.946,3042.09
23/12/2009,231.284,106.121,180.021,51.139,51.262,88.052,18.221,3221.53
24/12/2009,230.624,106.148,180.245,52.575,50.379,88.871,17.256,3305.48
25/12/2009,236.33,106.064,181.415,44.011,54.914,83.37,22.283,2205.81
26/12/2009,234.645,106.114,180.211,47.011,54.434,89.054,21.641,2991.82
27/12/2009,231.957,106.151,180.543,51.024,51.415,89.406,18.379,3205.5
28/12/2009,233.451,106.135,180.415,48.285,53.037,89.149,20.166,2912.11
29/12/2009,233.687,106.135,180.653,48.182,53.035,88.957,20.169,2892.66
30/12/2009,233.804,106.137,180.862,48.234,52.942,88.755,20.087,2891.58
31/12/2009,233.682,106.141,180.975,48.569,52.707,89.087,19.79,2891.08
01/01/2010,232.949,106.155,181.268,50.151,51.681,87.925,18.712,2956.17
02/01/2010,232.889,106.164,181.546,50.695,51.343,88.171,18.365,2973.26
03/01/2010,235.012,106.153,181.59,47.666,53.422,89.038,20.643,2829.96
04/01/2010,237.129,106.124,181.546,44.706,55.583,88.886,22.977,2703.2
05/01/2010,236.426,106.131,181.768,45.744,54.657,88.613,21.958,2745.86
06/01/2010,236.246,106.14,181.93,46.054,54.315,88.42,21.614,2755.53
07/01/2010,236.65,106.14,182.085,44.74,54.564,88.082,21.91,2724.82
08/01/2010,236.637,106.145,182.248,44.805,54.389,88.158,21.767,2723.08
09/01/2010,240.821,106.11,182.822,39.729,57.999,85.779,25.454,2301.79
10/01/2010,236.295,106.136,182.206,44.944,54.09,87.835,21.457,2726.55
11/01/2010,236.347,106.149,182.379,45.878,53.968,88.429,21.326,2714.43
12/01/2010,236.456,106.154,182.58,46.005,53.876,86.191,21.238,2711.82
13/01/2010,236.377,106.163,182.783,46.343,53.594,83.626,20.921,2713.46
14/01/2010,236.18,106.175,182.987,46.987,53.193,84.064,20.472,2710.24
15/01/2010,235.084,106.199,183.337,49.223,51.747,85.651,18.892,2762.75
16/01/2010,235.367,106.209,183.591,49.226,51.776,84.202,18.916,2734.35
17/01/2010,235.609,106.217,183.842,49.306,51.767,85.163,18.906,2695.51
18/01/2010,236.04,106.228,184.183,49.26,51.858,86.59,18.984,2840.81
19/01/2010,236.468,106.238,184.533,49.211,51.935,87.825,19.065,2813.38
20/01/2010,194.358,87.219,142.346,49.241,52.012,86.077,19.135,2789.61
21/01/2010,237.161,106.251,184.904,49.086,52.257,84.836,19.387,2758.51
22/01/2010,237.353,106.259,185.163,49.162,52.191,84.69,19.31,2746.74
23/01/2010,252.976,106.149,186.745,34.024,66.231,82.041,33.512,1935.58
24/01/2010,244.033,106.179,185.946,43.629,58.087,84.696,25.389,2512.9
25/01/2010,240.362,106.255,186.022,46.583,54.34,88.505,21.635,2689.44
26/01/2010,242.975,106.235,186.489,42.995,56.486,87.134,23.809,2447.28
27/01/2010,243.43,106.233,186.037,42.896,57.393,88.679,24.976,2549.27
28/01/2010,246.257,106.198,186.03,40.236,60.227,88.713,28.131,2392.82
29/01/2010,245.085,106.211,186.201,41.878,58.884,89.151,26.625,2431.33
30/01/2010,245.007,106.222,186.378,42.231,58.629,89.23,26.329,2421.01
31/01/2010,245.32,106.229,186.585,42.244,58.735,89.126,26.444,2409.79
01/02/2010,245.58,106.236,186.788,42.292,58.792,89.456,26.486,2415.98
02/02/2010,246.168,106.243,187.076,42.055,59.092,89.506,26.743,2390.72
03/02/2010,248.223,106.226,187.341,40.595,60.882,89.431,28.586,2475.53
04/02/2010,247.969,106.236,187.621,40.991,60.348,87.548,28.108,2511.6
05/02/2010,247.048,106.255,187.865,42.094,59.183,86.018,26.891,2595.29
06/02/2010,247.636,106.258,187.967,41.788,59.669,88.391,27.401,2573.4
07/02/2010,247.812,106.266,188.215,41.979,59.597,89.704,27.271,2547.01
08/02/2010,246.703,106.284,188.401,43.335,58.303,89.974,25.871,2608.51
09/02/2010,247.385,106.291,188.588,42.843,58.797,89.972,26.419,2579.15
10/02/2010,188.63,80.616,128.593,41.728,60.037,89.643,27.783,2521.73
11/02/2010,250.189,106.276,188.947,40.501,61.242,89.822,29.007,2500.81
12/02/2010,252.755,106.266,189.318,38.67,63.438,89.674,31.453,2368.79
13/02/2010,252.443,106.216,188.673,38.785,63.77,89.565,31.729,2426.54
14/02/2010,222.27,94.156,160.845,34.261,61.426,83.641,31.886,1436.9
15/02/2010,205.48,87.036,69.259,28.839,69.259,74.336,38.153,1006.27
16/02/2010,188.689,79.916,59.769,41.811,59.769,86.367,27.405,2652.06
17/02/2010,171.898,72.796,59.813,41.785,59.813,85.403,27.46,2606.4
18/02/2010,155.108,65.676,61.798,39.019,61.798,84.574,29.24,2141.69
19/02/2010,138.317,58.556,60.529,41.379,60.529,88.952,28.173,2560.92
20/02/2010,121.527,51.436,61.037,40.982,61.037,89.616,28.708,2519.31
21/02/2010,104.736,44.316,61.196,40.096,61.196,89.734,28.837,2492.65
22/02/2010,87.945,37.196,61.639,40.834,61.639,89.871,29.284,2485.03
23/02/2010,71.155,30.076,7.219,37.115,63.935,88.951,31.643,2144.8
24/02/2010,250.828,106.349,190.246,41.878,60.582,89.337,28.127,2532.28
25/02/2010,49.45,20.96,10.667,40.528,60.117,87.489,28.341,1709.58
26/02/2010,255.381,106.219,191.414,36.962,63.967,83.637,31.672,1660.01
27/02/2010,251.288,106.329,191.877,39.412,59.41,89.231,28.45,1630.02
02/03/2010,279.679,102.803,178.166,7.914,101.513,12.135,76.574,51.61
03/03/2010,252.143,106.134,188.595,38.443,63.548,82.913,31.236,2114.14
04/03/2010,247.415,106.248,186.971,40.986,60.444,89.219,27.96,2332.95
05/03/2010,244.446,106.268,185.904,43.074,58.542,89.341,25.663,2475.08
06/03/2010,244.461,106.263,185.194,41.362,59.267,88.411,26.604,2079.02
08/03/2010,248.937,105.975,184.769,37.255,64.167,80.31,31.563,1151.8
09/03/2010,244.02,106.276,184.44,42.29,59.58,89.238,26.736,2406.83
10/03/2010,242.908,106.267,183.483,42.24,59.425,89.452,26.63,2353.48
11/03/2010,243.739,106.244,183.4,39.956,60.339,88.618,27.624,2412.87
12/03/2010,251.866,106.105,185.512,30.613,66.354,81.36,33.616,2035.34
13/03/2010,239.668,106.279,183.301,43.454,56.366,89.479,23.403,2651.61
14/03/2010,239.399,106.329,184.152,46.104,55.247,89.165,22.249,2682.95
15/03/2010,241.307,106.326,184.621,44.316,56.687,89.746,23.812,2551.43
16/03/2010,243.615,106.318,185.099,42.54,58.515,89.64,25.697,2443.69
17/03/2010,244.474,106.309,185.509,41.939,58.965,88.924,26.199,2363.55
18/03/2010,243.129,106.298,185.232,42.642,57.897,88.239,25.015,2302.63
19/03/2010,242.345,106.287,184.855,42.678,57.49,87.25,24.345,2275.39
20/03/2010,241.645,106.279,184.389,42.736,57.256,88.913,24.119,2251.88
21/03/2010,240.823,106.273,183.972,42.771,56.851,89.556,23.727,2220.6
22/03/2010,238.618,106.278,183.743,45.041,54.875,88.508,21.619,2650.03
23/03/2010,235.974,106.308,183.635,48.268,52.338,89.142,18.905,2763.87
24/03/2010,236.841,106.321,184.087,47.669,52.753,87.898,19.374,2723.29
25/03/2010,237.292,106.333,184.509,47.665,52.782,87.838,19.339,2710.55
26/03/2010,238.497,106.34,184.944,46.884,53.554,86.822,20.134,2607.98
27/03/2010,239.166,106.346,185.278,46.515,53.888,88.298,20.455,2538.52
28/03/2010,239.774,106.358,185.685,45.71,54.09,89.245,20.643,2372.26
29/03/2010,240.441,106.366,186.054,46.68,54.387,89.959,20.932,2380.49
30/03/2010,242.177,106.36,186.43,45.174,55.747,87.9,22.369,2555.35
31/03/2010,242.626,106.365,186.84,44.146,55.786,87.417,22.349,2530.06
01/04/2010,270.799,103.854,215.275,5.295,55.524,43.177,19.218,1667.62
02/04/2010,249.669,105.911,195.522,35.256,54.147,75.847,23.092,805.18
03/04/2010,245.918,106.35,188.026,42.415,57.892,86.366,24.574,2329.4
04/04/2010,243.646,106.407,188.125,45.93,55.521,88.619,22.213,2649.88
05/04/2010,244.66,106.418,188.484,44.42,56.177,89.293,22.96,2592.21
06/04/2010,245.686,106.42,188.756,44.623,56.93,87.617,23.747,2569.99
07/04/2010,246.05,106.429,188.988,44.619,57.062,89.838,23.805,2567.23
08/04/2010,247.136,106.433,189.301,43.98,57.836,90.651,24.635,2639.66
09/04/2010,248.222,106.421,189.335,43.053,58.887,90.803,25.772,2594.12
10/04/2010,247.492,106.396,188.738,42.748,58.753,90.617,25.69,2574.89
11/04/2010,246.805,106.382,188.38,42.692,58.425,90.255,25.406,2548.68
12/04/2010,244.751,106.378,187.906,43.894,56.845,90.529,23.725,2589.88
13/04/2010,243.242,106.357,187.022,44.264,56.22,90.421,23.107,2581.96
14/04/2010,242.265,106.342,186.34,44.286,55.924,90.364,22.821,2471.34
15/04/2010,241.517,106.331,185.691,44.167,55.826,90.313,22.738,2438.81
16/04/2010,240.285,106.328,185.076,44.612,55.208,89.912,22.103,2428.33
17/04/2010,241.282,106.304,184.693,42.216,56.589,88.46,23.532,2276.94
18/04/2010,238.065,106.32,183.798,45.676,54.267,89.716,21.067,2521.84
19/04/2010,236.855,106.316,183.137,46.197,53.719,89.437,20.538,2487.4
20/04/2010,235.292,106.307,182.491,46.983,52.801,88.709,19.594,2345.28
21/04/2010,234.262,106.302,181.817,47.151,52.445,89.492,19.253,2727.02
